system:index,Date,DateofSow2,HarvestDa4,LandPrepa3,NurseryBe1,State,areaHa,class,croppableAreaId,imageID,mv,pd,ps,pv,rms,seeding,theta,variety,.geo
S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230927T054025_0000000000000000007f,2023-09-27,2023/07/20 12:00:00.000,,2023/07/19 12:00:00.000,2023/07/20 12:00:00.000,UP,0.2266477716176672,2,19493,S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230927T054025,33.486621032980715,0.0632809330190589,0.1232210665653786,0.027134415755592,0.7916614876152497,TPR,-0.1292918699456804,CF,"{""type"":""Polygon"",""coordinates"":[[[83.13203765016787,26.00373825814916],[83.13204206875143,26.003729403244893],[83.1327376646322,26.003461846620795],[83.13281793466011,26.003720452788457],[83.13263513814326,26.003778461245716],[83.13253703004347,26.003822987581866],[83.13214459617109,26.00401033607787],[83.13208666369836,26.00393004375956],[83.13211342065188,26.00388545212813],[83.13207332613025,26.00381408376003],[83.13203765016787,26.00373825814916]]]}"
S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230927T054025_00000000000000000058,2023-09-27,2023/07/20 12:00:00.000,,2023/07/19 12:00:00.000,2023/07/20 12:00:00.000,UP,0.4128996850050936,1,19190,S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230927T054025,33.09668602664844,0.1639714080408892,0.1312631241166483,0.0608457266313297,1.0099419220177273,TPR,0.2981742255852329,AWD,"{""type"":""Polygon"",""coordinates"":[[[82.96645333713222,25.982321211993998],[82.96649345067465,25.98230341960516],[82.9665514471031,25.982298969095787],[82.96660944348076,25.98228554517486],[82.9666718695109,25.982267760023536],[82.96672535405236,25.98225438603381],[82.96677883855064,25.98224092228508],[82.96683683472928,25.982232074677537],[82.96689483085716,25.982218650612676],[82.9669438855339,25.982200843808982],[82.96698399877936,25.98220530525265],[82.96700179953693,25.982236500160916],[82.96702411200053,25.982276618452826],[82.96706422519742,25.98228107987529],[82.96709096731519,25.98227663614669],[82.9671445335493,25.982258779264136],[82.96719358804117,25.982240972364064],[82.96725150182596,25.982218660485266],[82.96729612657745,25.98220979119661],[82.96731843894193,25.98224990945844],[82.96734075129888,25.98230339807034],[82.96734075129888,25.98234350913841],[82.96730506793028,25.982356940584392],[82.9672648728484,25.982370242561036],[82.96722033010673,25.982383692236223],[82.96718907634194,25.982405953303907],[82.96718021700434,25.98245056929155],[82.9671534749226,25.982481753719057],[82.96710885007504,25.98249959631298],[82.96709990869572,25.982530837946836],[82.96713116250257,25.982584312271445],[82.96714896322062,25.982633364158385],[82.96716684596483,25.982682420021714],[82.96718907634194,25.982727020945177],[82.9672069590753,25.98277607679092],[82.96717570530419,25.982811708131184],[82.96713116250257,25.982829554674158],[82.96706873690516,25.98284294301774],[82.9670107409295,25.98286076402951],[82.9669438855339,25.982874206288855],[82.96688145976003,25.982887504797468],[82.96682789331325,25.982865250518454],[82.96679672139472,25.982820663809598],[82.96677883855064,25.98277160794431],[82.96674323691087,25.98273147214262],[82.96668967035235,25.982749328776542],[82.9666361857821,25.98276270268542],[82.9666361857821,25.982731475360435],[82.96662724433898,25.98270474894078],[82.96660944348076,25.98266009398391],[82.96657818942782,25.982615503225805],[82.9665514471031,25.982561978832326],[82.96652913448034,25.982512976879118],[82.96651576330943,25.982463960697615],[82.96649796242126,25.98241490874277],[82.9664756497805,25.98237030371792],[82.96645333713222,25.982321211993998]]]}"
S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230927T054025_00000000000000000055,2023-09-27,2023/07/20 12:00:00.000,,2023/07/19 12:00:00.000,2023/07/20 12:00:00.000,UP,0.6897215627593257,1,19472,S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230927T054025,32.2280236589843,0.4389056857282498,0.0618698664016029,0.1025955502848746,1.0151131924271413,TPR,-0.1668919005028352,AWD,"{""type"":""Polygon"",""coordinates"":[[[83.07983941666029,26.12002720055751],[83.08049929004147,26.1197195174024],[83.08090063197389,26.12053549690203],[83.08088278004864,26.12053553755735],[83.08030758514262,26.120803060732534],[83.07983941666029,26.12002720055751]]]}"
S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230927T054025_0000000000000000005b,2023-09-27,2023/07/19 12:00:00.000,,2023/07/18 12:00:00.000,2023/07/19 12:00:00.000,UP,0.4078752584362985,1,19476,S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230927T054025,29.20860585197934,0.0935056602354714,0.2045455228761735,0.0933152192931064,1.8019965528621111,TPR,-3.5107204641819814,AWD,"{""type"":""Polygon"",""coordinates"":[[[83.11802711084975,25.98890728384818],[83.11803603175383,25.98889397590372],[83.11805387355835,25.988876065945863],[83.1180627944588,25.988858270400893],[83.1180627944588,25.988840409767544],[83.11808505578303,25.98883150559089],[83.11811181846792,25.98882263589633],[83.11812966025178,25.988813701114083],[83.11813858114188,25.988791417959032],[83.11814750203075,25.98865317523627],[83.11816534380488,25.98863535498918],[83.11818768693716,25.988617479468292],[83.11820544685739,25.98859516771896],[83.1182232886157,25.98858183505885],[83.11823671085268,25.98856398420253],[83.11825455260247,25.988555049385663],[83.11827681386144,25.988555030607866],[83.11829915695564,25.98855501571681],[83.11833033906338,25.988546176541412],[83.11835710164792,25.988537217019577],[83.11838386422153,25.98852385963925],[83.11840612543648,25.98851935323384],[83.11843738933587,25.988501542709386],[83.118464070034,25.9884926690222],[83.11850425474593,25.988479231631896],[83.11853543675589,25.988474790251864],[83.11856670059346,25.98846586514799],[83.1185934630813,25.98846139317446],[83.11861572422492,25.988461374334936],[83.1186424866927,25.988465877564266],[83.11866474781964,25.988470346323258],[83.11869151026737,25.988474759790776],[83.11871385321992,25.98847034697009],[83.11874061564755,25.988461387357816],[83.118767296222,25.988461399064104],[83.11899031593546,25.988456921540607],[83.1190214977137,25.988465853114096],[83.11905718078027,25.988465843913254],[83.11908836252665,25.98847028786195],[83.11911512480104,25.988465905528926],[83.11915080781654,25.98847029415999],[83.11916864931699,25.9884658468089],[83.11919091026485,25.9884748030906],[83.11919541155854,25.988497096083233],[83.11919983101022,25.988532758260114],[83.11920433230328,25.98857291193114],[83.11933806148699,25.988693253415818],[83.11934698221229,25.988711089336864],[83.11932472131754,25.988693247617963],[83.11930246041523,25.988666520432112],[83.11927569821748,25.988653131868006],[83.11926227619368,25.988670982852287],[83.11925335545685,25.98868886827933],[83.11923109453022,25.9887066581441],[83.11920433230328,25.98871561784679],[83.11917306877048,25.988720055488074],[83.1191418870645,25.988728984616937],[83.11911070534364,25.98873791373711],[83.11908394306744,25.988737898201002],[83.1190526794771,25.98874233581084],[83.1190214977137,25.988746777302744],[83.11898581462766,25.988746786478853],[83.1189546328324,25.988746830101967],[83.11892787049234,25.988742326929188],[83.11889660682739,25.988742366648218],[83.11886542498961,25.988737922646386],[83.11882974181842,25.98874232963089],[83.11881190022554,25.98875126452378],[83.11878963914867,25.98876465644376],[83.11875837541764,25.98877797943089],[83.11874061564755,25.988791405802964],[83.11871385321992,25.98880027563885],[83.11869601159542,25.98880921051063],[83.1186603283318,25.98881810504295],[83.11863356587132,25.988822577010612],[83.1186023020657,25.988827014502707],[83.11858004091751,25.98883600852797],[83.11854885892882,25.98884493749598],[83.11852651591991,25.988849350268254],[83.11849533390568,25.988858279221517],[83.11847299087849,25.988862691983478],[83.11844180883875,25.988871620921994],[83.11841954763595,25.988880614914347],[83.11839720458286,25.98888054006357],[83.11837494336487,25.988889444295058],[83.11834367943564,25.98889397147034],[83.1183169986884,25.988902845101553],[83.11829915695564,25.988916267503626],[83.11827239434739,25.98892962482911],[83.11825005124403,25.988938525143407],[83.11822778997598,25.988951916939314],[83.11820994821888,25.988960851728095],[83.11818768693716,25.988978641357456],[83.1181609242833,25.988983113214584],[83.11812966025178,25.988987550578596],[83.11810289757416,25.98897864939189],[83.11808063625602,25.988974180531358],[83.11807171535801,25.988956344570376],[83.11804945402926,25.988947477862386],[83.11802711084975,25.98893851750813],[83.11802711084975,25.98890728384818]]]}"
S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230927T054025_00000000000000000057,2023-09-27,2023/07/18 12:00:00.000,,2023/07/17 12:00:00.000,2023/07/18 12:00:00.000,UP,0.4370062509653166,1,19482,S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230927T054025,13.503063527894229,0.2104365588873096,0.157738459566521,0.0394145838558308,4.173524675004831,TPR,-0.9827172492445476,AWD,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[83.12639239249803,25.98827413183217],[83.12638793339698,25.988291968236382]]},{""type"":""Polygon"",""coordinates"":[[[83.12635674110702,25.98799317565553],[83.12637899960782,25.98798426987823],[83.12640133993372,25.987979855648206],[83.12642809921516,25.987970894299185],[83.12646377824001,25.987966485104568],[83.12648603670436,25.98796197721965],[83.12652171569759,25.98795308034022],[83.1265395551869,25.987944144228287],[83.12657965310382,25.987939675546805],[83.12660641231223,25.987930803908753],[83.12663317150971,25.98793081784874],[83.12665993069622,25.987926344114037],[83.12669560959453,25.987921845097137],[83.12671786797995,25.987921824838025],[83.1267580476197,25.98791735998329],[83.1267848067551,25.987912975974435],[83.12681156587954,25.987908502206178],[83.12683832499303,25.987904028431945],[83.12686950302886,25.987899584941488],[83.12689626211862,25.987899598825546],[83.12692752195885,25.98789955712351],[83.12694978026528,25.98789513890538],[83.12697653932219,25.987886177428805],[83.12699879761193,25.987877271529],[83.127021137726,25.987863881836883],[83.12705231567463,25.987854950625454],[83.12707465577041,25.987846048594445],[83.12710141477619,25.987837176840102],[83.12711925410728,25.987828240633156],[83.12714601309482,25.987819279114166],[83.12716385241374,25.987810342899362],[83.12719061138299,25.98780147112269],[83.12721728850964,25.987792505701044],[83.12723962854903,25.987783603635037],[83.1272618867492,25.987779185355127],[83.12728864567832,25.98777471147694],[83.12731098569333,25.98776580939643],[83.12733774460236,25.98776133550695],[83.12736450350042,25.98774797601138],[83.12738676165804,25.987734582352886],[83.12740910163951,25.987725680251348],[83.12742694088664,25.9876988830325],[83.12745811864171,25.987689951704187],[83.1274714571518,25.98767658335665],[83.12750271671693,25.987672143579015],[83.12752947554746,25.987676645001688],[83.12755623436703,25.987681056665494],[83.12757849245938,25.987685523928985],[83.12760083237531,25.987685507393984],[83.1276186715701,25.987685546461503],[83.12764092964117,25.98768103835508],[83.12765876882501,25.987672191810383],[83.12768110871352,25.98768106086784],[83.12769444717811,25.98770332467259],[83.127707867471,25.987721194433508],[83.12772562480558,25.987743488493177],[83.1277434639663,25.987770274113288],[83.12777022269826,25.987797034377223],[83.12778364297561,25.987814814374133],[83.12779698141928,25.987846053519213],[83.1278014821205,25.98786385886595],[83.12781482056052,25.987886212403794],[83.12782374012933,25.987904048005017],[83.12782824082872,25.98792185334797],[83.12781482056052,25.987935217837656],[83.12779256254866,25.98794861156179],[83.12777472340133,25.987957547863687],[83.12775238354483,25.987961962342197],[83.12772120593014,25.987966495801913],[83.12770336676333,25.987970944416613],[83.12768110871352,25.98797087509109],[83.12765434994508,25.98797534904236],[83.12762759116566,25.98797093739165],[83.12759633166026,25.987970889506997],[83.12756515397112,25.987966447578486],[83.1275383951552,25.987970921505134],[83.12750713560713,25.98797087359882],[83.12748487749049,25.987984267260664],[83.12746703825918,25.987993203513682],[83.1274447801289,25.988002109492886],[83.1274180212637,25.98801546898372],[83.12739568128526,25.98802446082095],[83.12736892239997,25.988037820298583],[83.12733324386917,25.988051205088237],[83.12730648495831,25.988060076878114],[83.12727080639345,25.988077949317567],[83.12724404745703,25.98809130876193],[83.12720394994768,25.988100265313086],[83.12717719098389,25.988104649401276],[83.12714151234844,25.988113636211306],[83.12711475335908,25.988122507954216],[83.12708357544022,25.988131439160135],[83.12703897707901,25.98814036148501],[83.12700329836812,25.988144860584114],[83.12696311887912,25.988144837832266],[83.12693194088794,25.988149281330546],[83.12688734242325,25.98815371593234],[83.12685616439593,25.988158159411213],[83.12682048558524,25.98815817079095],[83.12678030598386,25.988158237734556],[83.12673570741572,25.988153696950665],[83.12670894826022,25.988162658354245],[83.12666885042263,25.98817601263661],[83.12664659202052,25.988189406119634],[83.12661533204594,25.98821619421824],[83.12657965310382,25.988233976675662],[83.1265395551869,25.98825181857016],[83.12650387620342,25.988274088662507],[83.12646819720044,25.988274099938454],[83.12645927744666,25.98826075196147],[83.12640133993372,25.988238434866453],[83.12639242017082,25.988274092152267],[83.12639242017082,25.988251833350592],[83.12638791937258,25.9882295403533],[83.12638791937258,25.988202793885407],[83.1263835004067,25.988184992432657],[83.12637899960782,25.988153724103434],[83.12637458064135,25.988135922647594],[83.12637007984186,25.988104654312934],[83.12637007984186,25.988086883162133],[83.1263656608748,25.988055618707453],[83.1263656608748,25.98803775780013],[83.12635674110702,25.988015524231326],[83.12635674110702,25.98799317565553]]]}]}"
S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230927T054025_00000000000000000054,2023-09-27,2023/07/18 12:00:00.000,,2023/07/17 12:00:00.000,2023/07/18 12:00:00.000,UP,0.5368745602961189,1,19199,S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230927T054025,33.59548200682952,0.3244221232995872,0.1042450361711195,0.0723312475425241,1.0916207022387616,TPR,-0.4357424634889194,AWD,"{""type"":""MultiPolygon"",""coordinates"":[[[[82.9631892931016,25.979485279993135],[82.96321160684887,25.97947631436088],[82.96324278045381,25.979498647992546],[82.96320709487853,25.979498618365692],[82.9631892931016,25.979485279993135]]],[[[82.9631892931016,25.979485279993135],[82.96317592125682,25.979494141859934],[82.96312243385066,25.97951200138012],[82.96306443442128,25.979525334306775],[82.9630153768728,25.979498631689534],[82.96297969117508,25.979440633630603],[82.9629485174464,25.97938716212725],[82.96290388976722,25.979355918883645],[82.96288608790886,25.97931135291684],[82.96285040214154,25.979266725223393],[82.96282808827267,25.979213235678216],[82.96280134443464,25.979164196971084],[82.96277460058582,25.979119555239272],[82.96275679869274,25.9790705922428],[82.96273448479236,25.979021499643043],[82.96270774091656,25.978972460895307],[82.96268542699967,25.978918971286863],[82.96266311307527,25.978874365380697],[82.96265417109609,25.978829781341123],[82.96270322891192,25.97880300233906],[82.96276565862169,25.978794102343805],[82.96282365831252,25.978785166448784],[82.96287714595977,25.978776280406993],[82.96292620361056,25.978758385022214],[82.9629842031609,25.9787360785978],[82.96304212062446,25.978718254882992],[82.96310455001505,25.97868710052735],[82.96315811947152,25.97866924487971],[82.9632160367831,25.978651421071405],[82.96327403607982,25.978637998217536],[82.9633185814741,25.978669237399636],[82.96335426698936,25.978709378332596],[82.9633855225628,25.97875836713304],[82.96341669608591,25.978807441668625],[82.96345238154835,25.978860953020792],[82.96347469520705,25.978910045573777],[82.96350143877339,25.97895908422787],[82.96348806699157,25.9790036605113],[82.96343900975664,25.979021466356397],[82.9633855225628,25.979039326063624],[82.96337658068109,25.979074964712034],[82.9633943824077,25.97911962041219],[82.96341226616511,25.9791641903576],[82.96343006788216,25.97921324303132],[82.96345681146649,25.979262281647028],[82.96349249690732,25.979315792923124],[82.96352818232893,25.979369304184182],[82.96351924046647,25.97942279994842],[82.96347018325461,25.97944069548111],[82.96340332428701,25.97945404661241],[82.96335877894968,25.97945403506021],[82.96333195329012,25.979431733317984],[82.9633185814741,25.97940497065589],[82.96329183783398,25.97938267289192],[82.96325615228511,25.979378246300065],[82.9632160367831,25.979378180825567],[82.96318035119342,25.979382727650897],[82.96314466558454,25.97939158171536],[82.96313580570624,25.979422827285667],[82.96316254940932,25.97946737919302],[82.9631892931016,25.979485279993135]]]]}"
S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230927T054025_00000000000000000052,2023-09-27,2023/07/18 12:00:00.000,,2023/07/17 12:00:00.000,2023/07/18 12:00:00.000,UP,0.3462591998388194,1,19197,S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230927T054025,35.77818477818479,0.1707592663121299,0.1374129954714891,0.0641115511159951,1.0103378185034286,TPR,1.3963149168601017,AWD,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[82.96260961080496,25.978869887710452],[82.9625962335018,25.97886096950834],[82.96258285619865,25.978856510407287]]},{""type"":""Polygon"",""coordinates"":[[[82.96191846357652,25.97786212299993],[82.96194963778963,25.97783537206691],[82.96198089402542,25.977821995586535],[82.96208344062728,25.977897781438816],[82.96218155706744,25.977951277115068],[82.96224841726745,25.977991408316374],[82.96229304538795,25.978027138562855],[82.96232864941844,25.978067275793983],[82.96236884749439,25.97810288039839],[82.96242233550866,25.97814307935652],[82.96247582347978,25.978174304823735],[82.96252931140772,25.978205440535323],[82.96257393933912,25.97825454115202],[82.96260511324395,25.978303615894713],[82.96264531115223,25.978348193875487],[82.96267648502351,25.978392781860915],[82.96270774091656,25.978450744283155],[82.96273891475848,25.978490845514138],[82.9627701706221,25.978535437453377],[82.96280577439629,25.978575574530915],[82.96284597218288,25.978624639162227],[82.96289051786484,25.978664762196807],[82.96293514555305,25.97871386265996],[82.96291726166689,25.978753912313522],[82.96285483209991,25.97878066956286],[82.96279691447269,25.978807466630514],[82.96272997278953,25.978829786956634],[82.96266311307527,25.97884762450497],[82.96260511324395,25.978860957307027],[82.96259625329354,25.978860975290075],[82.96258731130534,25.978852015837276],[82.96256056737016,25.97880746376939],[82.96252488142758,25.97875395223367],[82.96249813746722,25.9787049134187],[82.96246688147534,25.97866032145239],[82.9624490794996,25.97861575535514],[82.96241790552138,25.97856219390227],[82.96238221950199,25.978517655758008],[82.96235547548407,25.978464130160575],[82.96232421942491,25.978406167685844],[82.96230641741087,25.978357114811867],[82.96227516132856,25.97829915231094],[82.96224841726745,25.97825011339595],[82.96220830115554,25.978232280217828],[82.96216818501934,25.978192103102792],[82.96213249886551,25.97814747512854],[82.96209681269248,25.97810293687628],[82.96205669648882,25.978049389254675],[82.96202101027495,25.9780003642407],[82.9619853240419,25.977951339212943],[82.96194963778963,25.97790671117232],[82.96191846357652,25.97786212299993]]]}]}"
S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230927T054025_0000000000000000004f,2023-09-27,2023/08/18 12:00:00.000,,2023/08/17 12:00:00.000,2023/07/18 12:00:00.000,UP,0.434858849463978,1,19200,S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230927T054025,33.03366785367433,0.3598329177872191,0.1214240316606698,0.0593149151741088,1.7535124479392927,TPR,-0.4668906919125139,AWD,"{""type"":""Polygon"",""coordinates"":[[[82.96246688147534,25.980644613486636],[82.96251593942978,25.980631205228594],[82.96256950936197,25.980626810212357],[82.96261856724045,25.98060891521692],[82.96267648502351,25.980599975623313],[82.96272997278953,25.980591089853075],[82.9627701706221,25.980564329101522],[82.96281471635501,25.980555457274303],[82.962863774052,25.98055541922114],[82.96291726166689,25.980555417025247],[82.96296188933708,25.980573289846685],[82.9629842031609,25.980613408793428],[82.9629842031609,25.980658006551216],[82.96297526122505,25.9807070152588],[82.96297083127475,25.980765037206083],[82.96297083127475,25.980823005281678],[82.962966319288,25.98087644678862],[82.962966319288,25.98092553119142],[82.96297526122505,25.980978998549045],[82.9629842031609,25.981028068941175],[82.96299757504437,25.981081572156203],[82.96301094692515,25.9811306784072],[82.9630198888562,25.981175262086253],[82.9630153768728,25.98121533320004],[82.96297083127475,25.981224294766466],[82.96291726166689,25.98123766326487],[82.9629084017582,25.981282278884],[82.9629128317127,25.9813357960377],[82.96292177365696,25.98138926331667],[82.96294400545816,25.981438351546867],[82.96295294739822,25.981482935177933],[82.96297083127475,25.98152750481758],[82.96297969117508,25.98156759776678],[82.96297526122505,25.981585508605495],[82.96295745938588,25.981563196895696],[82.96292177365696,25.981572140437564],[82.96288157591636,25.981585441041904],[82.96283703022837,25.98160328614594],[82.96278354254873,25.98161665852386],[82.96272997278953,25.981634513565773],[82.96269879894342,25.981612269641595],[82.96268099702998,25.981572100926986],[82.96266311307527,25.981523044594333],[82.96264531115223,25.981469505561435],[82.96263193919769,25.9814204890897],[82.96261856724045,25.981375869556633],[82.96260511324395,25.981331335761887],[82.96263193919769,25.981309039931247],[82.96265417109609,25.98128230327643],[82.96264531115223,25.98124212055108],[82.96262299721431,25.981193118006832],[82.96260511324395,25.98114845856076],[82.9625917412813,25.98109944203433],[82.96258288132911,25.981050375644507],[82.96256056737016,25.980996886377845],[82.96255162537716,25.980943329294536],[82.96253825340374,25.980894312732342],[82.96252488142758,25.980849693117012],[82.96251150944876,25.980805163228293],[82.96249813746722,25.980760543598628],[82.9624891954658,25.980715959853594],[82.96247139349607,25.9806757910096],[82.96246688147534,25.980644613486636]]]}"
S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230927T054025_00000000000000000079,2023-09-27,2023/07/17 12:00:00.000,,2023/07/16 12:00:00.000,2023/07/17 12:00:00.000,UP,0.5138009759981814,1,19479,S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230927T054025,21.53368017524644,1.2254083166990395,0.1869822590400721,0.0791535127677456,3.237157735969517,TPR,0.1649227269224773,AWD,"{""type"":""Polygon"",""coordinates"":[[[83.13310783874078,26.013454632672943],[83.13366964185758,26.013204971675346],[83.13381676048898,26.01341450998279],[83.13387477325087,26.013494803498745],[83.1339996355227,26.013806941217357],[83.13399513524838,26.01381139439561],[83.1333842405867,26.014096777588403],[83.13310783874078,26.013454632672943]]]}"
S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230927T054025_00000000000000000056,2023-09-27,2023/07/17 12:00:00.000,,2023/07/16 12:00:00.000,2023/07/17 12:00:00.000,UP,0.553513016761978,1,19491,S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230927T054025,31.12026442918892,0.1078940729809886,0.0608433572792829,0.0248844813707739,1.236206465990617,TPR,-0.0886333835676611,AWD,"{""type"":""Polygon"",""coordinates"":[[[83.13156052321142,26.004210934455312],[83.13157386088419,26.00419307934956],[83.13160061804774,26.00418420780138],[83.13160953709982,26.004161924782057],[83.13163187563775,26.0041396504709],[83.13164079468557,26.004112880019786],[83.13166305138672,26.00408611438775],[83.13169422712083,26.00408167071665],[83.13171656562982,26.00407716658351],[83.13173882230517,26.00406377345955],[83.1317611607989,26.004054871639998],[83.13178791788575,26.004037025187372],[83.13182359398449,26.00401475562969],[83.13185035104577,26.00400139658569],[83.13188602711043,26.003992499539304],[83.13190828372804,26.003979106375546],[83.13193504075464,26.003961259880274],[83.13195287876628,26.003956811344434],[83.13197963577461,26.00395233737579],[83.13201981217938,26.00396573203731],[83.13204656916031,26.00392553811328],[83.13205548815151,26.003952347508907],[83.13206882572324,26.003970212257475],[83.13208224511781,26.0039879911391],[83.13210000126371,26.00401028377798],[83.13211783923032,26.004032580297203],[83.13214017759447,26.004054910909286],[83.1321580155501,26.0040682325649],[83.13218477247442,26.004086105952442],[83.13220261041788,26.004108402458208],[83.13221152938779,26.00412623697738],[83.13222486692767,26.00414849938439],[83.13223378589453,26.004166333900386],[83.13225162382462,26.00418863039623],[83.13226946174981,26.004206529210645],[83.132273962143,26.004224333512628],[83.13228729967015,26.00424659590877],[83.13228729967015,26.004264455864508],[83.13230071901985,26.00427783703763],[83.1323051375856,26.00430012487697],[83.13232297549621,26.004326908782463],[83.13233639483859,26.004344777375493],[83.13234973235296,26.00436703975931],[83.13236757025139,26.00438036138227],[83.13237207063783,26.004402742845297],[83.1323809895846,26.004420577340934],[83.13239432708988,26.00443835229301],[83.1324434221779,26.004482953848772],[83.13246126005073,26.00449187778306],[83.1324835164724,26.00450971701635],[83.13250585471152,26.0045230727062],[83.13252369256732,26.00454536915216],[83.13251919219132,26.004572169852164],[83.1325013543343,26.00459447838234],[83.1324835164724,26.004607812064513],[83.13246126005073,26.00462120528623],[83.1324434221779,26.004634538959984],[83.13242108391742,26.004647928288325],[83.13240324603362,26.00465686428215],[83.1323809895846,26.004670257484268],[83.13236315168984,26.004683591141507],[83.13234081340194,26.004701467868976],[83.13231855693165,26.00471037363689],[83.13229180006212,26.004723732723196],[83.13225612421904,26.004741604659152],[83.13223378589453,26.004750506525085],[83.13213125861483,26.004763859337462],[83.13210892024763,26.004768363510877],[83.13206882572324,26.00476834525208],[83.13204206875143,26.004777306609157],[83.13200639277198,26.004781716217654],[83.13177449843072,26.004763888814512],[83.13176557940116,26.00473716923154],[83.1317611607989,26.004719279092257],[83.13175666037039,26.004688102319626],[83.13175224176753,26.004665814510112],[83.13174332273492,26.004643492585224],[83.1317344037011,26.004621170658393],[83.13171206519822,26.00453197750685],[83.13170764659235,26.00450968968495],[83.13169872755365,26.004487457495493],[83.13169422712083,26.004447305859863],[83.1316853080803,26.004416098826947],[83.13168088947263,26.004389323576156],[83.1316674699956,26.00436256984251],[83.13165855095144,26.00434024789258],[83.13164521329595,26.004317985458062],[83.13156052321142,26.00423328181601],[83.13156052321142,26.004210934455312]]]}"
